//qr_code,serial_number,page_number,software_version,generation_timestamp
3880885731,v1-B1DHCBH2,1821,1.0.0.0,07-Feb-14 3:48:45 PM
1776211872,v1-5HR7WKW1,1821,1.0.0.0,07-Feb-14 3:48:45 PM
747731197,v1-2X3YMB26,1821,1.0.0.0,07-Feb-14 3:48:45 PM
4053823178,v1-BDEYFY64,1821,1.0.0.0,07-Feb-14 3:48:45 PM
1527139935,v1-4XCHP5A2,1821,1.0.0.0,07-Feb-14 3:48:45 PM
2636978164,v1-7RPXAYX1,1821,1.0.0.0,07-Feb-14 3:48:45 PM
3817494697,v1-AT28S7E0,1821,1.0.0.0,07-Feb-14 3:48:45 PM
476830198,v1-2777E2N0,1821,1.0.0.0,07-Feb-14 3:48:45 PM
1188895611,v1-42T455R4,1821,1.0.0.0,07-Feb-14 3:48:45 PM
3360861656,v1-9M72DDL2,1821,1.0.0.0,07-Feb-14 3:48:45 PM
2384651029,v1-7564S7E7,1821,1.0.0.0,07-Feb-14 3:48:45 PM
2469713762,v1-7B46DB38,1821,1.0.0.0,07-Feb-14 3:48:45 PM
963891431,v1-3E5NPDL8,1822,1.0.0.0,07-Feb-14 3:48:45 PM
4273072492,v1-C1RFHE51,1822,1.0.0.0,07-Feb-14 3:48:45 PM
1077265105,v1-3R32NWK4,1822,1.0.0.0,07-Feb-14 3:48:45 PM
3203883550,v1-988M4YN3,1822,1.0.0.0,07-Feb-14 3:48:45 PM
2754118355,v1-83XAN4F7,1822,1.0.0.0,07-Feb-14 3:48:45 PM
717630320,v1-2T1ABNP9,1822,1.0.0.0,07-Feb-14 3:48:45 PM
1873700237,v1-5SHMSF30,1822,1.0.0.0,07-Feb-14 3:48:45 PM
851139866,v1-369HBBP4,1822,1.0.0.0,07-Feb-14 3:48:45 PM
2684312335,v1-7X3168B2,1822,1.0.0.0,07-Feb-14 3:48:45 PM
1615093956,v1-55H38BM5,1822,1.0.0.0,07-Feb-14 3:48:45 PM
648105081,v1-2M5F51W0,1822,1.0.0.0,07-Feb-14 3:48:45 PM
3510955142,v1-A2ME11L0,1822,1.0.0.0,07-Feb-14 3:48:45 PM
62130347,v1-59WFRY8,1822,1.0.0.0,07-Feb-14 3:48:45 PM
2495324392,v1-7CWBKFX0,1822,1.0.0.0,07-Feb-14 3:48:45 PM
3376147493,v1-9N8S2MP2,1822,1.0.0.0,07-Feb-14 3:48:45 PM
3692026802,v1-AF96BLC0,1823,1.0.0.0,07-Feb-14 3:48:45 PM
2121063831,v1-6DS56HM4,1823,1.0.0.0,07-Feb-14 3:48:45 PM
3251174076,v1-9BHLPBM6,1823,1.0.0.0,07-Feb-14 3:48:45 PM
2267854817,v1-6T2AXXT7,1823,1.0.0.0,07-Feb-14 3:48:45 PM
1943041326,v1-61C5NKH0,1823,1.0.0.0,07-Feb-14 3:48:45 PM
1627633155,v1-56CM9XD6,1823,1.0.0.0,07-Feb-14 3:48:45 PM
4147068416,v1-BN1CWBF2,1823,1.0.0.0,07-Feb-14 3:48:45 PM
2865206877,v1-8BMBHX77,1823,1.0.0.0,07-Feb-14 3:48:45 PM
2140291114,v1-6F5A2D89,1823,1.0.0.0,07-Feb-14 3:48:45 PM
3705168959,v1-AH6X38Y6,1823,1.0.0.0,07-Feb-14 3:48:45 PM
593460244,v1-2FAMWC21,1823,1.0.0.0,07-Feb-14 3:48:45 PM
1700278537,v1-5BEB3M50,1823,1.0.0.0,07-Feb-14 3:48:45 PM
2455633750,v1-7A4N4759,1823,1.0.0.0,07-Feb-14 3:48:45 PM
3230612891,v1-9A4Y4P92,1823,1.0.0.0,07-Feb-14 3:48:45 PM
1369225144,v1-4FCCSRB3,1823,1.0.0.0,07-Feb-14 3:48:45 PM
877861109,v1-385SY2C8,1824,1.0.0.0,07-Feb-14 3:48:45 PM
434556610,v1-248MPK85,1824,1.0.0.0,07-Feb-14 3:48:45 PM
3007704647,v1-8PKF74C9,1824,1.0.0.0,07-Feb-14 3:48:45 PM
2229532556,v1-6PB7YMT1,1824,1.0.0.0,07-Feb-14 3:48:45 PM
3687561393,v1-AEYRF7W1,1824,1.0.0.0,07-Feb-14 3:48:45 PM
883522046,v1-38HEHBP1,1824,1.0.0.0,07-Feb-14 3:48:45 PM
773503859,v1-2YWE2S33,1824,1.0.0.0,07-Feb-14 3:48:45 PM
2953842128,v1-8KT5NL99,1824,1.0.0.0,07-Feb-14 3:48:45 PM
2514256749,v1-7E71DTA1,1824,1.0.0.0,07-Feb-14 3:48:45 PM
3144333178,v1-944KM7B5,1824,1.0.0.0,07-Feb-14 3:48:45 PM
296841455,v1-PMH3WY3,1824,1.0.0.0,07-Feb-14 3:48:45 PM
3866511716,v1-AYDF4XL4,1824,1.0.0.0,07-Feb-14 3:48:45 PM
3094815449,v1-8YMCWMC4,1824,1.0.0.0,07-Feb-14 3:48:45 PM
1463190118,v1-4PY7PEK9,1824,1.0.0.0,07-Feb-14 3:48:45 PM
2355503819,v1-7358YR61,1824,1.0.0.0,07-Feb-14 3:48:45 PM
310741832,v1-RLN9LP3,1825,1.0.0.0,07-Feb-14 3:48:45 PM
2003305861,v1-65KHE1B9,1825,1.0.0.0,07-Feb-14 3:48:45 PM
1526283538,v1-4XAY7BX0,1825,1.0.0.0,07-Feb-14 3:48:45 PM
4030659447,v1-BBWBN970,1825,1.0.0.0,07-Feb-14 3:48:45 PM
1207615708,v1-445A79N5,1825,1.0.0.0,07-Feb-14 3:48:45 PM
518171713,v1-2A41SXX2,1825,1.0.0.0,07-Feb-14 3:48:45 PM
3380743310,v1-9NKDFY68,1825,1.0.0.0,07-Feb-14 3:48:45 PM
3958745251,v1-B6W33HE5,1825,1.0.0.0,07-Feb-14 3:48:45 PM
2105082080,v1-6CN37NY8,1825,1.0.0.0,07-Feb-14 3:48:45 PM
3505753149,v1-A29MN779,1825,1.0.0.0,07-Feb-14 3:48:45 PM
3830299530,v1-ATXBB5H3,1825,1.0.0.0,07-Feb-14 3:48:45 PM
1454013855,v1-4P9YH210,1825,1.0.0.0,07-Feb-14 3:48:45 PM
2844351156,v1-8A751844,1825,1.0.0.0,07-Feb-14 3:48:45 PM
4285405161,v1-C2LP4NM4,1825,1.0.0.0,07-Feb-14 3:48:45 PM
1745851702,v1-5EM4D950,1825,1.0.0.0,07-Feb-14 3:48:45 PM
1229018683,v1-45LKKME7,1826,1.0.0.0,07-Feb-14 3:48:45 PM
3756957208,v1-AMSB6C86,1826,1.0.0.0,07-Feb-14 3:48:45 PM
2994812501,v1-8NN87CF7,1826,1.0.0.0,07-Feb-14 3:48:45 PM
2278563874,v1-6TRF21K7,1826,1.0.0.0,07-Feb-14 3:48:45 PM
890635303,v1-392TXXN5,1826,1.0.0.0,07-Feb-14 3:48:45 PM
186506284,v1-DYXEF56,1826,1.0.0.0,07-Feb-14 3:48:45 PM
1570345233,v1-52CTRMH2,1826,1.0.0.0,07-Feb-14 3:48:45 PM
2325421918,v1-712MM5N3,1826,1.0.0.0,07-Feb-14 3:48:45 PM
2831998355,v1-89AWCBY8,1826,1.0.0.0,07-Feb-14 3:48:45 PM
1046615984,v1-3MXBK6Y4,1826,1.0.0.0,07-Feb-14 3:48:45 PM
470989005,v1-26S7ND79,1826,1.0.0.0,07-Feb-14 3:48:45 PM
556052186,v1-2CP9B6C5,1826,1.0.0.0,07-Feb-14 3:48:45 PM
2877525583,v1-8CFHD1K0,1826,1.0.0.0,07-Feb-14 3:48:45 PM
1822447492,v1-5N17WY86,1826,1.0.0.0,07-Feb-14 3:48:45 PM
839194809,v1-35E3ET71,1826,1.0.0.0,07-Feb-14 3:48:45 PM
753441222,v1-2XENR2D1,1827,1.0.0.0,07-Feb-14 3:48:45 PM
374889323,v1-Y4CADP1,1827,1.0.0.0,07-Feb-14 3:48:45 PM
2564287784,v1-7KN59FL6,1827,1.0.0.0,07-Feb-14 3:48:45 PM
4254999397,v1-BYFFAT82,1827,1.0.0.0,07-Feb-14 3:48:45 PM
3232438130,v1-9A8BTEP3,1827,1.0.0.0,07-Feb-14 3:48:45 PM
168759511,v1-CPFTF84,1827,1.0.0.0,07-Feb-14 3:48:45 PM
3459524988,v1-9X3N3448,1827,1.0.0.0,07-Feb-14 3:48:45 PM
2427486753,v1-785P3RR0,1827,1.0.0.0,07-Feb-14 3:48:45 PM
1333011054,v1-4CW8YBR8,1827,1.0.0.0,07-Feb-14 3:48:45 PM
1973928643,v1-63H8Y283,1827,1.0.0.0,07-Feb-14 3:48:45 PM
4216023872,v1-BTS66E93,1827,1.0.0.0,07-Feb-14 3:48:45 PM
1596695965,v1-548DH3K0,1827,1.0.0.0,07-Feb-14 3:48:45 PM
1648336362,v1-57TL5BW4,1827,1.0.0.0,07-Feb-14 3:48:45 PM
3900480383,v1-B2SCX6C7,1827,1.0.0.0,07-Feb-14 3:48:45 PM
800628948,v1-32RF5D15,1827,1.0.0.0,07-Feb-14 3:48:45 PM
1899760713,v1-5WBNSPW2,1828,1.0.0.0,07-Feb-14 3:48:45 PM
3787566230,v1-APXY93P8,1828,1.0.0.0,07-Feb-14 3:48:45 PM
3543353435,v1-A4XD14C7,1828,1.0.0.0,07-Feb-14 3:48:45 PM
1698226424,v1-5BAESMY0,1828,1.0.0.0,07-Feb-14 3:48:45 PM
951528501,v1-3D9DLNA4,1828,1.0.0.0,07-Feb-14 3:48:45 PM
226630530,v1-HRD1LA5,1828,1.0.0.0,07-Feb-14 3:48:45 PM
1323834759,v1-4C81PW18,1828,1.0.0.0,07-Feb-14 3:48:45 PM
2437888588,v1-78W9HCX3,1828,1.0.0.0,07-Feb-14 3:48:45 PM
3618142193,v1-AA55M1C8,1828,1.0.0.0,07-Feb-14 3:48:45 PM
5059902,v1-AF2TR6,1828,1.0.0.0,07-Feb-14 3:48:45 PM
851375667,v1-36A1AT49,1828,1.0.0.0,07-Feb-14 3:48:45 PM
3349970448,v1-9LDH4FH5,1828,1.0.0.0,07-Feb-14 3:48:45 PM
2587940525,v1-7MAM1133,1828,1.0.0.0,07-Feb-14 3:48:45 PM
2937487418,v1-8HNBS697,1828,1.0.0.0,07-Feb-14 3:48:45 PM
760587311,v1-2Y15SLC1,1828,1.0.0.0,07-Feb-14 3:48:45 PM
4073962532,v1-BEWTNY61,1829,1.0.0.0,07-Feb-14 3:48:45 PM
3051090201,v1-8TL5CWR5,1829,1.0.0.0,07-Feb-14 3:48:45 PM
2732244902,v1-82C6CBL9,1829,1.0.0.0,07-Feb-14 3:48:45 PM
2416606603,v1-77C8A285,1829,1.0.0.0,07-Feb-14 3:48:45 PM
639760264,v1-2LHS63K7,1829,1.0.0.0,07-Feb-14 3:48:45 PM
2076989637,v1-6AP71542,1829,1.0.0.0,07-Feb-14 3:48:45 PM
1231359698,v1-45S1FXP8,1829,1.0.0.0,07-Feb-14 3:48:45 PM
2210475703,v1-6N2BRKE8,1829,1.0.0.0,07-Feb-14 3:48:45 PM
1415985052,v1-4LMCE9S9,1829,1.0.0.0,07-Feb-14 3:48:45 PM
709326977,v1-2SCNFMF2,1829,1.0.0.0,07-Feb-14 3:48:45 PM
3307616718,v1-9FETA4W9,1829,1.0.0.0,07-Feb-14 3:48:45 PM
4288281443,v1-C2T587L9,1829,1.0.0.0,07-Feb-14 3:48:45 PM
2157268256,v1-6HA8HN91,1829,1.0.0.0,07-Feb-14 3:48:45 PM
3310994301,v1-9FP6X9H0,1829,1.0.0.0,07-Feb-14 3:48:45 PM
3907647306,v1-B39X2B13,1829,1.0.0.0,07-Feb-14 3:48:45 PM
1649324255,v1-57XEAFF2,1830,1.0.0.0,07-Feb-14 3:48:45 PM
3052046708,v1-8TMY1YY2,1830,1.0.0.0,07-Feb-14 3:48:45 PM
2297618985,v1-6X4B4ND6,1830,1.0.0.0,07-Feb-14 3:48:45 PM
1739735670,v1-5E7KNMD4,1830,1.0.0.0,07-Feb-14 3:48:45 PM
1575314171,v1-52R77R90,1830,1.0.0.0,07-Feb-14 3:48:45 PM
3809135448,v1-ASDH4EM0,1830,1.0.0.0,07-Feb-14 3:48:45 PM
2800043413,v1-874PXDK5,1830,1.0.0.0,07-Feb-14 3:48:45 PM
2323414498,v1-6YWWMES0,1830,1.0.0.0,07-Feb-14 3:48:45 PM
3233430375,v1-9AA88KH0,1830,1.0.0.0,07-Feb-14 3:48:45 PM
393806060,v1-21D1CAL9,1830,1.0.0.0,07-Feb-14 3:48:45 PM
1769892945,v1-5HAATMH6,1830,1.0.0.0,07-Feb-14 3:48:45 PM
2252328094,v1-6RY54923,1830,1.0.0.0,07-Feb-14 3:48:45 PM
3144738899,v1-945B8R37,1830,1.0.0.0,07-Feb-14 3:48:45 PM
1308508400,v1-4B664335,1830,1.0.0.0,07-Feb-14 3:48:45 PM
7785485,v1-FLFM99,1830,1.0.0.0,07-Feb-14 3:48:45 PM
364968858,v1-XCPA541,1831,1.0.0.0,07-Feb-14 3:48:45 PM
2804399503,v1-87CY7W85,1831,1.0.0.0,07-Feb-14 3:48:45 PM
2030934596,v1-67FH5ET3,1831,1.0.0.0,07-Feb-14 3:48:45 PM
3488208889,v1-A13MB1S0,1831,1.0.0.0,07-Feb-14 3:48:45 PM
948655366,v1-3D42MEX3,1831,1.0.0.0,07-Feb-14 3:48:45 PM
452761131,v1-25FXLER5,1831,1.0.0.0,07-Feb-14 3:48:45 PM
2893274728,v1-8DL6HR81,1831,1.0.0.0,07-Feb-14 3:48:45 PM
3791812261,v1-AR7Y1H57,1831,1.0.0.0,07-Feb-14 3:48:45 PM
3075956786,v1-8XAXRDC7,1831,1.0.0.0,07-Feb-14 3:48:45 PM
93537303,v1-7F162H5,1831,1.0.0.0,07-Feb-14 3:48:45 PM
3666877500,v1-ADFTM8R4,1831,1.0.0.0,07-Feb-14 3:48:45 PM
2887078241,v1-8D6FPRP5,1831,1.0.0.0,07-Feb-14 3:48:45 PM
1528356782,v1-4XETHAP2,1831,1.0.0.0,07-Feb-14 3:48:45 PM
2017992067,v1-66L6KMX1,1831,1.0.0.0,07-Feb-14 3:48:45 PM
250042240,v1-LCEDDN3,1831,1.0.0.0,07-Feb-14 3:48:45 PM
1133508829,v1-3WYW6RE7,1832,1.0.0.0,07-Feb-14 3:48:45 PM
1457254058,v1-4PH35PF2,1832,1.0.0.0,07-Feb-14 3:48:45 PM
3825258175,v1-ATHW7NN6,1832,1.0.0.0,07-Feb-14 3:48:45 PM
1009031060,v1-3K9M3BP7,1832,1.0.0.0,07-Feb-14 3:48:45 PM
41998473,v1-3X1P317,1832,1.0.0.0,07-Feb-14 3:48:45 PM
4251212246,v1-BY8BXTC8,1832,1.0.0.0,07-Feb-14 3:48:45 PM
3889666843,v1-B233FRX1,1832,1.0.0.0,07-Feb-14 3:48:45 PM
1767583032,v1-5H61F371,1832,1.0.0.0,07-Feb-14 3:48:45 PM
756769653,v1-2XNYTRM4,1832,1.0.0.0,07-Feb-14 3:48:45 PM
4029568834,v1-BBSA9851,1832,1.0.0.0,07-Feb-14 3:48:45 PM
1519145159,v1-4WTFHBF8,1832,1.0.0.0,07-Feb-14 3:48:45 PM
2645256460,v1-7SAEXME7,1832,1.0.0.0,07-Feb-14 3:48:45 PM
3809231409,v1-ASDP14R5,1832,1.0.0.0,07-Feb-14 3:48:45 PM
535945854,v1-2BADTED3,1832,1.0.0.0,07-Feb-14 3:48:45 PM
1159922419,v1-3YSK5CK0,1832,1.0.0.0,07-Feb-14 3:48:45 PM
3418925904,v1-9S89CLA6,1833,1.0.0.0,07-Feb-14 3:48:45 PM
2393171437,v1-75R5N254,1833,1.0.0.0,07-Feb-14 3:48:45 PM
2477972986,v1-7BMP2W82,1833,1.0.0.0,07-Feb-14 3:48:45 PM
955898735,v1-3DKMMFT1,1833,1.0.0.0,07-Feb-14 3:48:45 PM
4282376420,v1-C2D28336,1833,1.0.0.0,07-Feb-14 3:48:45 PM
1103088729,v1-3STLN840,1833,1.0.0.0,07-Feb-14 3:48:45 PM
3195890918,v1-97NL3591,1833,1.0.0.0,07-Feb-14 3:48:45 PM
2762901579,v1-84FTXD46,1833,1.0.0.0,07-Feb-14 3:48:45 PM
901521608,v1-39SB2569,1833,1.0.0.0,07-Feb-14 3:48:45 PM
1748003845,v1-5ES5RE58,1833,1.0.0.0,07-Feb-14 3:48:45 PM
1023499154,v1-3L9W4W34,1833,1.0.0.0,07-Feb-14 3:48:45 PM
2674220535,v1-7WB1DX19,1833,1.0.0.0,07-Feb-14 3:48:45 PM
1623358044,v1-564L4K14,1833,1.0.0.0,07-Feb-14 3:48:45 PM
640366529,v1-2LKXYNT9,1833,1.0.0.0,07-Feb-14 3:48:45 PM
3502961934,v1-A24CWBW9,1833,1.0.0.0,07-Feb-14 3:48:45 PM
37369379,v1-3K9H535,1834,1.0.0.0,07-Feb-14 3:48:45 PM
2486287968,v1-7C8BEWH1,1834,1.0.0.0,07-Feb-14 3:48:45 PM
3384547005,v1-9NTKRLR4,1834,1.0.0.0,07-Feb-14 3:48:45 PM
3700801546,v1-AFWN69X5,1834,1.0.0.0,07-Feb-14 3:48:45 PM
2110972959,v1-6D45FEM6,1834,1.0.0.0,07-Feb-14 3:48:45 PM
3260480564,v1-9C75HEC1,1834,1.0.0.0,07-Feb-14 3:48:45 PM
2220274025,v1-6NNSKB98,1834,1.0.0.0,07-Feb-14 3:48:45 PM
1935048630,v1-5YT4LMR4,1834,1.0.0.0,07-Feb-14 3:48:45 PM
1636416955,v1-5726K2B3,1834,1.0.0.0,07-Feb-14 3:48:45 PM
4138022808,v1-BMBCA514,1834,1.0.0.0,07-Feb-14 3:48:45 PM
2873727189,v1-8C8CDKA1,1834,1.0.0.0,07-Feb-14 3:48:45 PM
2115522210,v1-6DCNLWD8,1834,1.0.0.0,07-Feb-14 3:48:45 PM
3697176231,v1-AFLW1A19,1834,1.0.0.0,07-Feb-14 3:48:45 PM
602240940,v1-2FY71810,1834,1.0.0.0,07-Feb-14 3:48:45 PM
2059548817,v1-69FBWSS0,1834,1.0.0.0,07-Feb-14 3:48:45 PM
2510551518,v1-7DY277H0,1835,1.0.0.0,07-Feb-14 3:48:45 PM
3474275091,v1-9Y4DDD71,1835,1.0.0.0,07-Feb-14 3:48:45 PM
1360694576,v1-4ESBD2C7,1835,1.0.0.0,07-Feb-14 3:48:45 PM
886375245,v1-38PTF7R0,1835,1.0.0.0,07-Feb-14 3:48:45 PM
409745242,v1-22H16RN1,1835,1.0.0.0,07-Feb-14 3:48:45 PM
2999709903,v1-8P2E2BR0,1835,1.0.0.0,07-Feb-14 3:48:45 PM
2238302468,v1-6PYPFPC8,1835,1.0.0.0,07-Feb-14 3:48:45 PM
3679298105,v1-AEC7N566,1835,1.0.0.0,07-Feb-14 3:48:45 PM
875496006,v1-381BRP13,1835,1.0.0.0,07-Feb-14 3:48:45 PM
761307883,v1-2Y2FD386,1835,1.0.0.0,07-Feb-14 3:48:45 PM
3012430504,v1-8PXC9R53,1835,1.0.0.0,07-Feb-14 3:48:45 PM
2523301349,v1-7ET1YNF6,1835,1.0.0.0,07-Feb-14 3:48:45 PM
3153116658,v1-94P4WWD0,1835,1.0.0.0,07-Feb-14 3:48:45 PM
288848727,v1-P4F1Y15,1835,1.0.0.0,07-Feb-14 3:48:45 PM
3875291388,v1-B1326BM9,1835,1.0.0.0,07-Feb-14 3:48:45 PM
3120115105,v1-92D288N2,1836,1.0.0.0,07-Feb-14 3:48:45 PM
1455197422,v1-4PC6MHS4,1836,1.0.0.0,07-Feb-14 3:48:45 PM
2364287043,v1-73PS73R2,1836,1.0.0.0,07-Feb-14 3:48:45 PM
302219456,v1-R2MA561,1836,1.0.0.0,07-Feb-14 3:48:45 PM
2012351517,v1-667K29M1,1836,1.0.0.0,07-Feb-14 3:48:45 PM
1162295914,v1-4112P7S3,1836,1.0.0.0,07-Feb-14 3:48:45 PM
4154785279,v1-BNFXXX82,1836,1.0.0.0,07-Feb-14 3:48:45 PM
1216404052,v1-44PTNLX4,1836,1.0.0.0,07-Feb-14 3:48:45 PM
509908937,v1-29FE2H66,1836,1.0.0.0,07-Feb-14 3:48:45 PM
3372750102,v1-9N2CDAD6,1836,1.0.0.0,07-Feb-14 3:48:45 PM
3933984731,v1-B55E4F69,1836,1.0.0.0,07-Feb-14 3:48:45 PM
2096569976,v1-6C42R9T0,1836,1.0.0.0,07-Feb-14 3:48:45 PM
3514807989,v1-A2XNP4M6,1836,1.0.0.0,07-Feb-14 3:48:45 PM
3838550018,v1-AWEWFN66,1836,1.0.0.0,07-Feb-14 3:48:45 PM
1443922951,v1-4NKYTWS0,1836,1.0.0.0,07-Feb-14 3:48:45 PM
2853658060,v1-8ATLSX89,1837,1.0.0.0,07-Feb-14 3:48:45 PM
4237300081,v1-BX974Y21,1837,1.0.0.0,07-Feb-14 3:48:45 PM
1804967870,v1-5LRATCT1,1837,1.0.0.0,07-Feb-14 3:48:45 PM
1237802419,v1-4684TN29,1837,1.0.0.0,07-Feb-14 3:48:45 PM
3747911568,v1-AM6AL4H7,1837,1.0.0.0,07-Feb-14 3:48:45 PM
3003857197,v1-8PA8PC89,1837,1.0.0.0,07-Feb-14 3:48:45 PM
2254319290,v1-6S3W8N24,1837,1.0.0.0,07-Feb-14 3:48:45 PM
882642607,v1-38ESW1X7,1837,1.0.0.0,07-Feb-14 3:48:45 PM
194762660,v1-EHDY4T0,1837,1.0.0.0,07-Feb-14 3:48:45 PM
1560516761,v1-51PBDH36,1837,1.0.0.0,07-Feb-14 3:48:45 PM
2380339238,v1-74W1PHF2,1837,1.0.0.0,07-Feb-14 3:48:45 PM
3075660555,v1-8XABP3W3,1837,1.0.0.0,07-Feb-14 3:48:45 PM
970485000,v1-3EL4P4W8,1837,1.0.0.0,07-Feb-14 3:48:45 PM
479503173,v1-27C88MR3,1837,1.0.0.0,07-Feb-14 3:48:45 PM
564303698,v1-2D9SK4Y0,1837,1.0.0.0,07-Feb-14 3:48:45 PM
2869530935,v1-8BYF8CF2,1838,1.0.0.0,07-Feb-14 3:48:45 PM
1831840028,v1-5NLX43Y2,1838,1.0.0.0,07-Feb-14 3:48:45 PM
865010177,v1-378M2TY0,1838,1.0.0.0,07-Feb-14 3:48:45 PM
745448014,v1-2WXMMCN1,1838,1.0.0.0,07-Feb-14 3:48:45 PM
383664867,v1-YNX67W9,1838,1.0.0.0,07-Feb-14 3:48:45 PM
2555243168,v1-7K34RLT3,1838,1.0.0.0,07-Feb-14 3:48:45 PM
4263519741,v1-C14H7HH3,1838,1.0.0.0,07-Feb-14 3:48:45 PM
3274776010,v1-9D72T5B9,1838,1.0.0.0,07-Feb-14 3:48:45 PM
158669663,v1-C2H7T63,1838,1.0.0.0,07-Feb-14 3:48:45 PM
3467780340,v1-9XM7E9W4,1838,1.0.0.0,07-Feb-14 3:48:45 PM
2419756457,v1-77L6ASF8,1838,1.0.0.0,07-Feb-14 3:48:45 PM
1325018358,v1-4CA7WE12,1838,1.0.0.0,07-Feb-14 3:48:45 PM
1949157499,v1-61SMDCE2,1838,1.0.0.0,07-Feb-14 3:48:45 PM
4206977240,v1-BT65HST0,1838,1.0.0.0,07-Feb-14 3:48:45 PM
1605217301,v1-54TEE5L6,1838,1.0.0.0,07-Feb-14 3:48:45 PM
1652922978,v1-586862H9,1839,1.0.0.0,07-Feb-14 3:48:45 PM
4024606183,v1-BBE15R88,1839,1.0.0.0,07-Feb-14 3:48:45 PM
809941612,v1-33D291E8,1839,1.0.0.0,07-Feb-14 3:48:45 PM
1990653905,v1-64NPMRC1,1839,1.0.0.0,07-Feb-14 3:48:45 PM
3779573022,v1-APBX6E17,1839,1.0.0.0,07-Feb-14 3:48:45 PM
3552147411,v1-A5FYR670,1839,1.0.0.0,07-Feb-14 3:48:45 PM
1689714288,v1-5APEB7M7,1839,1.0.0.0,07-Feb-14 3:48:45 PM
960059021,v1-3DWF2BF1,1839,1.0.0.0,07-Feb-14 3:48:45 PM
201850906,v1-F2S3BE3,1839,1.0.0.0,07-Feb-14 3:48:45 PM
1315841039,v1-4BMYLH92,1839,1.0.0.0,07-Feb-14 3:48:45 PM
2446671300,v1-79ESR2H5,1839,1.0.0.0,07-Feb-14 3:48:45 PM
3570561401,v1-A6SL9CT0,1839,1.0.0.0,07-Feb-14 3:48:45 PM
64176006,v1-5DPDX41,1839,1.0.0.0,07-Feb-14 3:48:45 PM
822410667,v1-349ERAA7,1839,1.0.0.0,07-Feb-14 3:48:45 PM
3341449192,v1-9KTF6HE9,1839,1.0.0.0,07-Feb-14 3:48:45 PM
2596985125,v1-7MYMET89,1840,1.0.0.0,07-Feb-14 3:48:45 PM
2946272946,v1-8K9X5M77,1840,1.0.0.0,07-Feb-14 3:48:45 PM
752594583,v1-2XD4PMD3,1840,1.0.0.0,07-Feb-14 3:48:45 PM
4082743228,v1-BFFBSS53,1840,1.0.0.0,07-Feb-14 3:48:45 PM
3042834657,v1-8T2L1CW8,1840,1.0.0.0,07-Feb-14 3:48:45 PM
2720053294,v1-81H81LK6,1840,1.0.0.0,07-Feb-14 3:48:45 PM
2425387779,v1-781RDH19,1840,1.0.0.0,07-Feb-14 3:48:45 PM
564120832,v1-2D9E9956,1840,1.0.0.0,07-Feb-14 3:48:45 PM
1683374941,v1-5A9H9925,1840,1.0.0.0,07-Feb-14 3:48:45 PM
1239643946,v1-46BKCRP0,1840,1.0.0.0,07-Feb-14 3:48:45 PM
2202480959,v1-6MEAKTT6,1840,1.0.0.0,07-Feb-14 3:48:45 PM
1424754964,v1-4M8X2BB6,1840,1.0.0.0,07-Feb-14 3:48:45 PM
734618121,v1-2W69DKH2,1840,1.0.0.0,07-Feb-14 3:48:45 PM
3299656278,v1-9EXTWDR4,1840,1.0.0.0,07-Feb-14 3:48:45 PM
4263502491,v1-C14FAWM4,1840,1.0.0.0,07-Feb-14 3:48:45 PM
2148747960,v1-6FP7N2R8,1841,1.0.0.0,07-Feb-14 3:48:45 PM
3320038901,v1-9HB7D5P4,1841,1.0.0.0,07-Feb-14 3:48:45 PM
3950509506,v1-B69HM7W5,1841,1.0.0.0,07-Feb-14 3:48:45 PM
1639234375,v1-577ENS88,1841,1.0.0.0,07-Feb-14 3:48:45 PM
3060826252,v1-8W9E3880,1841,1.0.0.0,07-Feb-14 3:48:45 PM
2289364401,v1-6WFSPH47,1841,1.0.0.0,07-Feb-14 3:48:45 PM
1731742974,v1-5DMHLPM8,1841,1.0.0.0,07-Feb-14 3:48:45 PM
1550542963,v1-512KP357,1841,1.0.0.0,07-Feb-14 3:48:45 PM
3800088784,v1-ARSFES24,1841,1.0.0.0,07-Feb-14 3:48:45 PM
2809089133,v1-87PRET85,1841,1.0.0.0,07-Feb-14 3:48:45 PM
2331671162,v1-71ED5F63,1841,1.0.0.0,07-Feb-14 3:48:45 PM
3223338479,v1-99L8H4L4,1841,1.0.0.0,07-Feb-14 3:48:45 PM
403118692,v1-223FFTX9,1841,1.0.0.0,07-Feb-14 3:48:45 PM
1860196313,v1-5RL8PKP7,1841,1.0.0.0,07-Feb-14 3:48:45 PM
2575684966,v1-7LEKAFE4,1841,1.0.0.0,07-Feb-14 3:48:45 PM
3153532875,v1-94PX2SW6,1842,1.0.0.0,07-Feb-14 3:48:45 PM
1299471944,v1-4AH61BF6,1842,1.0.0.0,07-Feb-14 3:48:45 PM
16316037,v1-24MXBM7,1842,1.0.0.0,07-Feb-14 3:48:45 PM
340713490,v1-TP42251,1842,1.0.0.0,07-Feb-14 3:48:45 PM
2796405879,v1-86TX4N49,1842,1.0.0.0,07-Feb-14 3:48:45 PM
2039193052,v1-6843NYK4,1842,1.0.0.0,07-Feb-14 3:48:45 PM
3474182465,v1-9Y48PBL9,1842,1.0.0.0,07-Feb-14 3:48:45 PM
940662670,v1-3CH1KK56,1842,1.0.0.0,07-Feb-14 3:48:45 PM
